,url,label
29,//avatars.mds.yandex.net/get-realty-offers/13920606/a1a2cc1d-27ee-43c4-af00-ce132bef6ccf/large_1242,5
30,//avatars.mds.yandex.net/get-realty-offers/14098308/2056d516-ba37-4895-9f64-aeffb75a93ba/large_1242,5
31,//avatars.mds.yandex.net/get-realty-offers/14819069/0596e031-9c0c-4f2c-a432-12eca2208598/large_1242,5
32,//avatars.mds.yandex.net/get-realty-offers/14814928/ded85c06-9571-4d96-927f-858dfca5df38/large_1242,3
33,//avatars.mds.yandex.net/get-realty-offers/12849436/2cad3dd5-7c91-4596-97ec-e9a5420b7336/large_1242,3
34,//avatars.mds.yandex.net/get-realty-offers/13865254/f2716622-9936-4bcd-92ec-c89c18f57abe/large_1242,3
35,//avatars.mds.yandex.net/get-realty-offers/15216618/519315ad-632d-487c-a721-e5ec66f9742c/large_1242,5
36,//avatars.mds.yandex.net/get-realty-offers/9888222/fb2bcefa-e643-465a-82a8-6034b2a0ddfd/large_1242,3
37,//avatars.mds.yandex.net/get-realty-offers/14106973/60ac8d40-fd88-424f-9fad-ddd428d54528/large_1242,3
38,//avatars.mds.yandex.net/get-realty-offers/13943257/b77f7375-84bc-4d11-b835-248de1f5a76f/large_1242,3
39,//avatars.mds.yandex.net/get-realty-offers/10246351/7bcbb16d-c1a5-4d15-a94c-f43f9bcbdad4/large_1242,3
40,//avatars.mds.yandex.net/get-realty-offers/13863849/2dfed7ad-555d-4de6-a100-c8e027af446a/large_1242,4
41,//avatars.mds.yandex.net/get-realty-offers/13745081/e5360937-d86f-43bb-af56-45635abeba5b/large_1242,5
42,//avatars.mds.yandex.net/get-realty-offers/13920606/21988b9f-045d-4999-91f6-3b401ba90c45/large_1242,5
43,//avatars.mds.yandex.net/get-realty-offers/14918062/eb814337-6f40-41ce-99d2-40d31646e02c/large_1242,5
44,//avatars.mds.yandex.net/get-realty-offers/14373170/bef0c5a0-01c8-46d9-9eba-b5e6f9c555a2/large_1242,5
45,//avatars.mds.yandex.net/get-realty-offers/13745081/9a378328-6431-43ca-b7c0-a4967b409847/large_1242,5
46,//avatars.mds.yandex.net/get-realty-offers/15229691/b876bce0-62a7-4e13-83be-aaf9ab58a1e0/large_1242,5
47,//avatars.mds.yandex.net/get-realty-offers/15028371/f3023155-0044-48c9-b0ce-533d36b481e6/large_1242,5
48,//avatars.mds.yandex.net/get-realty-offers/15363439/32c55bc3-775d-44a7-9da6-694571ac4a2c/large_1242,5
49,//avatars.mds.yandex.net/get-realty-offers/12346937/e709998a-0ccc-43d5-ba68-af30e0209bba/large_1242,5
50,//avatars.mds.yandex.net/get-realty-offers/10504983/1b90b3fe-d944-4f2e-a3ba-bdd257dbda70/large_1242,5
51,//avatars.mds.yandex.net/get-realty-offers/12728172/c3c23c44-c6f4-4a27-810c-c69382db42dd/large_1242,5
52,//avatars.mds.yandex.net/get-realty-offers/15480901/22d0086a-97b5-4537-b536-ffb4f62252a0/large_1242,3
53,//avatars.mds.yandex.net/get-realty-offers/12346532/09f86a54-69d8-442f-87e4-aa196c9899c7/large_1242,3
54,//avatars.mds.yandex.net/get-realty-offers/11484904/c52dc557-3f7c-4bc8-a415-292e828ca265/large_1242,3
55,//avatars.mds.yandex.net/get-realty-offers/15480901/f88bc085-2554-4500-a2c6-5095993360dc/large_1242,3
56,//avatars.mds.yandex.net/get-realty-offers/10129302/78e7b251-e26d-4c4a-a8d3-b31b07947799/large_1242,5
57,//avatars.mds.yandex.net/get-realty-offers/9888222/b37cb516-caba-4515-8c08-afb3ddc0647e/large_1242,5
58,//avatars.mds.yandex.net/get-realty-offers/12719313/344cdcd6-4fb3-4ff5-853a-a75e3c5ba0c1/large_1242,5
59,//avatars.mds.yandex.net/get-realty-offers/13844304/d1049d62-bed3-4a55-bda2-11cb369adb6c/large_1242,5
60,//avatars.mds.yandex.net/get-realty-offers/10159823/c4a4851e-1044-4699-b28b-24c9f87f8106/large_1242,5
61,//avatars.mds.yandex.net/get-realty-offers/12849436/0cc478ad-58f1-4750-b64f-d3f033b7fdc3/large_1242,5
62,//avatars.mds.yandex.net/get-realty-offers/14918062/18c454a7-06d2-4825-8893-98d21ca221a6/large_1242,4
63,//avatars.mds.yandex.net/get-realty-offers/15389651/b0ddbcdb-6702-447f-b0d8-9aa16c23ce79/large_1242,5
64,//avatars.mds.yandex.net/get-realty-offers/13745081/e5360937-d86f-43bb-af56-45635abeba5b/large_1242,5
65,//avatars.mds.yandex.net/get-realty-offers/14819877/d709423d-90a0-4f61-af8d-1e774a933140/large_1242,5
66,//avatars.mds.yandex.net/get-realty-offers/14373170/bef0c5a0-01c8-46d9-9eba-b5e6f9c555a2/large_1242,5
67,//avatars.mds.yandex.net/get-realty-offers/13745081/9a378328-6431-43ca-b7c0-a4967b409847/large_1242,5
68,//avatars.mds.yandex.net/get-realty-offers/15229691/b876bce0-62a7-4e13-83be-aaf9ab58a1e0/large_1242,5
69,//avatars.mds.yandex.net/get-realty-offers/15028371/f3023155-0044-48c9-b0ce-533d36b481e6/large_1242,5
70,//avatars.mds.yandex.net/get-realty-offers/15363439/32c55bc3-775d-44a7-9da6-694571ac4a2c/large_1242,5
71,//avatars.mds.yandex.net/get-realty-offers/12346937/e709998a-0ccc-43d5-ba68-af30e0209bba/large_1242,5
72,//avatars.mds.yandex.net/get-realty-offers/10504983/1b90b3fe-d944-4f2e-a3ba-bdd257dbda70/large_1242,5
73,//avatars.mds.yandex.net/get-realty-offers/13693183/888c6182-8597-426f-885f-ec4f415d9a1a/large_1242,5
74,//avatars.mds.yandex.net/get-realty-offers/9888222/b37cb516-caba-4515-8c08-afb3ddc0647e/large_1242,5
75,//avatars.mds.yandex.net/get-realty-offers/12719313/344cdcd6-4fb3-4ff5-853a-a75e3c5ba0c1/large_1242,5
76,//avatars.mds.yandex.net/get-realty-offers/13844304/d1049d62-bed3-4a55-bda2-11cb369adb6c/large_1242,5
77,//avatars.mds.yandex.net/get-realty-offers/10159823/c4a4851e-1044-4699-b28b-24c9f87f8106/large_1242,5
78,//avatars.mds.yandex.net/get-realty-offers/12849436/0cc478ad-58f1-4750-b64f-d3f033b7fdc3/large_1242,5
79,//avatars.mds.yandex.net/get-realty-offers/12797795/4470289a-0edc-4943-94a1-e642831ed4e0/large_1242,3
80,//avatars.mds.yandex.net/get-realty-offers/13971415/92fc1686-299f-45f6-bee0-3a07ff923983/large_1242,5
81,//avatars.mds.yandex.net/get-realty-offers/11478854/13cec465-891c-417e-88af-69cb4d2696f4/large_1242,3
82,//avatars.mds.yandex.net/get-realty-offers/13693183/4a5aabf9-86f0-4983-acaa-e233fd942327/large_1242,3
83,//avatars.mds.yandex.net/get-realty-offers/14293020/5214bc2a-610d-4c40-bef9-45fa2f264df0/large_1242,3
84,//avatars.mds.yandex.net/get-realty-offers/10371723/6f43ed8e-5967-44ce-81f5-9e75b4c0c109/large_1242,5
85,//avatars.mds.yandex.net/get-realty-offers/14717586/d6b39535-5c22-4ae9-80ac-90e741816a97/large_1242,3
86,//avatars.mds.yandex.net/get-realty-offers/13920606/584ce635-d015-4ef3-b2c3-5c0aadba89d7/large_1242,5
87,//avatars.mds.yandex.net/get-realty-offers/15216618/df31c434-53c5-4085-beed-287f5b331e08/large_1242,3
88,//avatars.mds.yandex.net/get-realty-offers/12719313/3f344f4a-0ea5-45b1-9150-92fc69a40740/large_1242,3
89,//avatars.mds.yandex.net/get-realty-offers/15165363/3d95e0ef-419a-463d-a738-1d8590c33ce3/large_1242,3
90,//avatars.mds.yandex.net/get-realty-offers/10129302/78e7b251-e26d-4c4a-a8d3-b31b07947799/large_1242,5
91,//avatars.mds.yandex.net/get-realty-offers/9888222/b37cb516-caba-4515-8c08-afb3ddc0647e/large_1242,5
92,//avatars.mds.yandex.net/get-realty-offers/12719313/344cdcd6-4fb3-4ff5-853a-a75e3c5ba0c1/large_1242,5
93,//avatars.mds.yandex.net/get-realty-offers/13844304/d1049d62-bed3-4a55-bda2-11cb369adb6c/large_1242,5
94,//avatars.mds.yandex.net/get-realty-offers/10159823/c4a4851e-1044-4699-b28b-24c9f87f8106/large_1242,5
95,//avatars.mds.yandex.net/get-realty-offers/12849436/0cc478ad-58f1-4750-b64f-d3f033b7fdc3/large_1242,5
96,//avatars.mds.yandex.net/get-realty-offers/13693183/888c6182-8597-426f-885f-ec4f415d9a1a/large_1242,5
97,//avatars.mds.yandex.net/get-realty-offers/13865254/0a1978f0-cef3-406b-a40e-a1f5353d2ea4/large_1242,5
98,//avatars.mds.yandex.net/get-realty-offers/9888222/b37cb516-caba-4515-8c08-afb3ddc0647e/large_1242,5
99,//avatars.mds.yandex.net/get-realty-offers/12719313/344cdcd6-4fb3-4ff5-853a-a75e3c5ba0c1/large_1242,5
100,//avatars.mds.yandex.net/get-realty-offers/13844304/d1049d62-bed3-4a55-bda2-11cb369adb6c/large_1242,5
101,//avatars.mds.yandex.net/get-realty-offers/12849436/0cc478ad-58f1-4750-b64f-d3f033b7fdc3/large_1242,5
102,//avatars.mds.yandex.net/get-realty-offers/9888222/b37cb516-caba-4515-8c08-afb3ddc0647e/large_1242,5
103,//avatars.mds.yandex.net/get-realty-offers/12719313/344cdcd6-4fb3-4ff5-853a-a75e3c5ba0c1/large_1242,5
104,//avatars.mds.yandex.net/get-realty-offers/13844304/d1049d62-bed3-4a55-bda2-11cb369adb6c/large_1242,5
105,//avatars.mds.yandex.net/get-realty-offers/10159823/c4a4851e-1044-4699-b28b-24c9f87f8106/large_1242,5
106,//avatars.mds.yandex.net/get-realty-offers/12849436/0cc478ad-58f1-4750-b64f-d3f033b7fdc3/large_1242,5
107,//avatars.mds.yandex.net/get-realty-offers/12346532/da83e847-1382-4b77-84e9-232831546b5f/large_1242,4
108,//avatars.mds.yandex.net/get-realty-offers/14363166/b348515e-bed4-40b3-a0ff-2a466a09955f/large_1242,5
109,//avatars.mds.yandex.net/get-realty-offers/15106371/5adb17d1-78db-4514-99e4-8b0292a77073/large_1242,4
110,//avatars.mds.yandex.net/get-realty-offers/14021747/db1695dd-2aae-41a8-8424-414f9b58a442/large_1242,5
111,//avatars.mds.yandex.net/get-realty-offers/10371723/5ccf242b-2de9-4996-bc58-6025819deabe/large_1242,5
112,//avatars.mds.yandex.net/get-realty-offers/15116930/b2ebd24b-ec3a-464c-b638-dc2eb97f3284/large_1242,5
113,//avatars.mds.yandex.net/get-realty-offers/15317712/edceb843-fc26-4f69-849e-9f1d5e24cadd/large_1242,5
114,//avatars.mds.yandex.net/get-realty-offers/15229691/2eded091-e2c1-472d-ac76-0f90879d4143/large_1242,3
115,//avatars.mds.yandex.net/get-realty-offers/14566120/36ba3a19-6a1f-471f-920b-b085b6a3a9da/large_1242,4
116,//avatars.mds.yandex.net/get-realty-offers/14566120/386e8712-9c8b-4bda-bfd6-5715ae5a661d/large_1242,4
117,//avatars.mds.yandex.net/get-realty-offers/14824781/a2812665-19ef-4372-9ba1-93215b7870ef/large_1242,3
118,//avatars.mds.yandex.net/get-realty-offers/13745081/1c5e4726-de7d-4add-ac39-f4c48226faab/large_1242,5
119,//avatars.mds.yandex.net/get-realty-offers/11478854/08a76c71-5272-4f56-94c4-16467c0e5470/large_1242,3
120,//avatars.mds.yandex.net/get-realty-offers/15363439/acf5a29d-b0ab-4ba5-a5c6-3c0b473f6e1b/large_1242,5
121,//avatars.mds.yandex.net/get-realty-offers/13920606/4c78af0a-e7f0-48c7-8c90-a79d1153f6d3/large_1242,3
122,//avatars.mds.yandex.net/get-realty-offers/15216618/dc6b7cb0-ee50-44e3-bff2-9382ac39481d/large_1242,3
123,//avatars.mds.yandex.net/get-realty-offers/15216618/f9cca189-6939-4bbb-9cd5-78c57758ccfa/large_1242,3
124,//avatars.mds.yandex.net/get-realty-offers/13293441/6b74ad67-eb8d-424d-ba86-021aedf908f7/large_1242,5
125,//avatars.mds.yandex.net/get-realty-offers/14363166/b348515e-bed4-40b3-a0ff-2a466a09955f/large_1242,4
126,//avatars.mds.yandex.net/get-realty-offers/15106371/5adb17d1-78db-4514-99e4-8b0292a77073/large_1242,4
127,//avatars.mds.yandex.net/get-realty-offers/14021747/db1695dd-2aae-41a8-8424-414f9b58a442/large_1242,5
128,//avatars.mds.yandex.net/get-realty-offers/10371723/5ccf242b-2de9-4996-bc58-6025819deabe/large_1242,5
129,//avatars.mds.yandex.net/get-realty-offers/12720821/ab64036e-5d57-44ec-98f3-05f32bdc8dff/large_1242,5
130,//avatars.mds.yandex.net/get-realty-offers/15174711/80e6f874-1f7a-41b1-8c90-340791a9b2aa/large_1242,5
131,//avatars.mds.yandex.net/get-realty-offers/15317712/aa48baa0-87df-471a-9c50-b9161d946535/large_1242,3
132,//avatars.mds.yandex.net/get-realty-offers/14373170/1853fdf4-c1af-4935-a3ae-4277ee6d6d86/large_1242,3
133,//avatars.mds.yandex.net/get-realty-offers/14021747/f4a23449-da48-49b1-bbc2-c1223f101036/large_1242,3
134,//avatars.mds.yandex.net/get-realty-offers/10238482/e8c20c2e-e311-44dc-9a90-2b7f24b629c8/large_1242,3
135,//avatars.mds.yandex.net/get-realty-offers/13816893/69f278dc-e41f-4bdd-80bb-61cedc403818/large_1242,3
136,//avatars.mds.yandex.net/get-realty-offers/13844304/ee93fb1f-1404-4e32-a5f4-d0ac774bf427/large_1242,3
137,//avatars.mds.yandex.net/get-realty-offers/15037245/07554595-baec-48fa-923e-149b36f9e7b4/large_1242,5
138,//avatars.mds.yandex.net/get-realty-offers/14896786/bd9b7486-6e78-4827-a6b5-5b92d0e3bb60/large_1242,5
139,//avatars.mds.yandex.net/get-realty-offers/14373170/5ca45b24-67bd-47a1-a09c-fdccc7666957/large_1242,3
140,//avatars.mds.yandex.net/get-realty-offers/14021747/ec205a86-7e4c-4f33-93d3-f1b61387ad96/large_1242,3
141,//avatars.mds.yandex.net/get-realty-offers/13293441/6b74ad67-eb8d-424d-ba86-021aedf908f7/large_1242,5
142,//avatars.mds.yandex.net/get-realty-offers/12346532/da83e847-1382-4b77-84e9-232831546b5f/large_1242,4
143,//avatars.mds.yandex.net/get-realty-offers/15106371/5adb17d1-78db-4514-99e4-8b0292a77073/large_1242,4
144,//avatars.mds.yandex.net/get-realty-offers/11488677/26cef14b-7bcc-4825-830d-0ec913200c4d/large_1242,5
145,//avatars.mds.yandex.net/get-realty-offers/10371723/5ccf242b-2de9-4996-bc58-6025819deabe/large_1242,5
146,//avatars.mds.yandex.net/get-realty-offers/12346532/5069e828-8208-400d-8ead-99bc93b4ab2d/large_1242,5
147,//avatars.mds.yandex.net/get-realty-offers/13094623/2c4eef37-4707-430b-a2f0-247944cb2776/large_1242,5
148,//avatars.mds.yandex.net/get-realty-offers/15106371/13dadfd1-0cc8-42c0-84e1-c42464f11ef4/large_1242,3
149,//avatars.mds.yandex.net/get-realty-offers/13094623/86405612-ea60-48a9-8d9c-cdc39d620bed/large_1242,3
150,//avatars.mds.yandex.net/get-realty-offers/14021747/1d825f35-6e3c-4e1a-a3d8-49490b93dce5/large_1242,3
151,//avatars.mds.yandex.net/get-realty-offers/13920606/307adcdb-d45c-4b36-bf08-12f1a14dcbac/large_1242,3
152,//avatars.mds.yandex.net/get-realty-offers/14824781/5f9fad17-ef9c-4a76-a297-cca3efc72814/large_1242,4
153,//avatars.mds.yandex.net/get-realty-offers/15074788/b1d82d6d-8198-4856-8626-22033217ebad/large_1242,3
154,//avatars.mds.yandex.net/get-realty-offers/14824781/7a471e23-39bc-4a7a-96c9-2782a0f37d91/large_1242,3
155,//avatars.mds.yandex.net/get-realty-offers/15037245/5e83b7f1-8e69-4839-9efb-e51adefb20dc/large_1242,5
156,//avatars.mds.yandex.net/get-realty-offers/15209291/59f2baa2-4021-44dd-b29d-952bcc8f5e15/large_1242,3
157,//avatars.mds.yandex.net/get-realty-offers/15165363/4e5d8b9d-9a02-4fbd-a9c0-52e13be16627/large_1242,3
158,//avatars.mds.yandex.net/get-realty-offers/13293441/6b74ad67-eb8d-424d-ba86-021aedf908f7/large_1242,4
159,//avatars.mds.yandex.net/get-realty-offers/12346532/da83e847-1382-4b77-84e9-232831546b5f/large_1242,4
160,//avatars.mds.yandex.net/get-realty-offers/14112972/a38ce854-9931-4305-a15e-fa6678a5732b/large_1242,5
161,//avatars.mds.yandex.net/get-realty-offers/12738695/13071e1b-9126-4e74-9fc1-93fd06b84900/large_1242,3
162,//avatars.mds.yandex.net/get-realty-offers/15141534/3bb6614f-1594-472b-975f-f21606e929c6/large_1242,5
163,//avatars.mds.yandex.net/get-realty-offers/14819877/2b2132d5-8519-4cc3-9b09-2ca3761967fe/large_1242,3
164,//avatars.mds.yandex.net/get-realty-offers/15317712/b9b78af6-ec54-4113-a224-4c78e2b4ba13/large_1242,4
165,//avatars.mds.yandex.net/get-realty-offers/15209291/90aec71e-1f06-489d-8bd3-0e0fd51d50de/large_1242,3
166,//avatars.mds.yandex.net/get-realty-offers/14333116/eedaf37a-128a-43e5-9603-9070b0cb490a/large_1242,3
167,//avatars.mds.yandex.net/get-realty-offers/13945183/ec4bfa05-a9c6-41b8-b5c6-0c7da165fdb3/large_1242,5
168,//avatars.mds.yandex.net/get-realty-offers/15206320/4187d5bb-83e3-4a75-9d33-b1e36b174f6a/large_1242,3
169,//avatars.mds.yandex.net/get-realty-offers/15141534/3bb6614f-1594-472b-975f-f21606e929c6/large_1242,4
170,//avatars.mds.yandex.net/get-realty-offers/14819877/2b2132d5-8519-4cc3-9b09-2ca3761967fe/large_1242,4
171,//avatars.mds.yandex.net/get-realty-offers/15317712/b9b78af6-ec54-4113-a224-4c78e2b4ba13/large_1242,4
172,//avatars.mds.yandex.net/get-realty-offers/15209291/90aec71e-1f06-489d-8bd3-0e0fd51d50de/large_1242,3
173,//avatars.mds.yandex.net/get-realty-offers/14333116/eedaf37a-128a-43e5-9603-9070b0cb490a/large_1242,3
174,//avatars.mds.yandex.net/get-realty-offers/13094623/a4f1b6a5-316c-4f2b-b396-7f45b8aa272f/large_1242,3
175,//avatars.mds.yandex.net/get-realty-offers/13580435/525fd00c-d3d6-47a6-8cb6-359497c0a3db/large_1242,3
176,//avatars.mds.yandex.net/get-realty-offers/14098308/2216794b-f8e9-4e47-a88d-a5f6c5efff06/large_1242,4
177,//avatars.mds.yandex.net/get-realty-offers/10246351/ef48d767-fd9c-4fd9-9a8b-96cebb056cdc/large_1242,4
178,//avatars.mds.yandex.net/get-realty-offers/15206320/4187d5bb-83e3-4a75-9d33-b1e36b174f6a/large_1242,5
179,//avatars.mds.yandex.net/get-realty-offers/15141534/3bb6614f-1594-472b-975f-f21606e929c6/large_1242,3
180,//avatars.mds.yandex.net/get-realty-offers/14819877/2b2132d5-8519-4cc3-9b09-2ca3761967fe/large_1242,4
181,//avatars.mds.yandex.net/get-realty-offers/15317712/b9b78af6-ec54-4113-a224-4c78e2b4ba13/large_1242,4
182,//avatars.mds.yandex.net/get-realty-offers/15209291/90aec71e-1f06-489d-8bd3-0e0fd51d50de/large_1242,3
183,//avatars.mds.yandex.net/get-realty-offers/14333116/eedaf37a-128a-43e5-9603-9070b0cb490a/large_1242,3
184,//avatars.mds.yandex.net/get-realty-offers/8332981/3977f9da-b46d-4458-9363-5594ee68c573/large_1242,3
185,//avatars.mds.yandex.net/get-realty-offers/13971415/7f729f8e-5fee-4ba1-a860-471dca861e8f/large_1242,3
186,//avatars.mds.yandex.net/get-realty-offers/13971415/2c7c539c-4d32-4d90-b054-f175676b9431/large_1242,4
187,//avatars.mds.yandex.net/get-realty-offers/13853239/ef303c04-3b86-4cbb-9f25-9c1bc3067b51/large_1242,4
188,//avatars.mds.yandex.net/get-realty-offers/11904018/139f4cd8-ff70-49fd-b59c-a0b59bb4b3d3/large_1242,5
189,//avatars.mds.yandex.net/get-realty-offers/13053830/f9239290-1d76-4cb9-91c8-b3d4e28d4a8a/large_1242,5
190,//avatars.mds.yandex.net/get-realty-offers/10501146/382137db-9bb9-40e1-bfac-1fa290a302fb/large_1242,5
191,//avatars.mds.yandex.net/get-realty-offers/13816893/e6508cd5-ccbf-40bd-b3a3-9cb4d471ecfe/large_1242,5
192,//avatars.mds.yandex.net/get-realty-offers/8332981/16dbb208-26a9-4814-99c0-5172d972eecf/large_1242,5
193,//avatars.mds.yandex.net/get-realty-offers/11909678/5efe4fc3-5ccf-4ad0-be6d-6274ca84ef79/large_1242,5
194,//avatars.mds.yandex.net/get-realty-offers/13094623/0b081391-07a6-47ab-a2bc-ba7b24a7595f/large_1242,5
195,//avatars.mds.yandex.net/get-realty-offers/13816893/2d352e53-0255-47f4-8a01-3a19797a364f/large_1242,5
196,//avatars.mds.yandex.net/get-realty-offers/13745223/4354c41f-823e-4136-aaea-e619a3aa565e/large_1242,5
197,//avatars.mds.yandex.net/get-realty-offers/13816893/3360f38e-aeb5-4036-8a7a-be37f88e6a9d/large_1242,5
198,//avatars.mds.yandex.net/get-realty-offers/13745223/a933c82d-c4c0-408f-9368-04060485ffb8/large_1242,5
199,//avatars.mds.yandex.net/get-realty-offers/10501146/3bda7166-6ce6-483a-b499-e8bfc34754e7/large_1242,5
200,//avatars.mds.yandex.net/get-realty-offers/13816893/a7cbd4bd-492f-4680-9efd-7c0e28c4a29a/large_1242,5
201,//avatars.mds.yandex.net/get-realty-offers/13053830/3d205b26-ad4a-48d5-aa0b-9eeab05a354b/large_1242,5
202,//avatars.mds.yandex.net/get-realty-offers/10129302/ad85d268-8a52-43ba-948f-2b71b7eb28f9/large_1242,5
203,//avatars.mds.yandex.net/get-realty-offers/11909646/2d0df83a-6b75-4249-923f-4cd33f6698b8/large_1242,5
204,//avatars.mds.yandex.net/get-realty-offers/13816893/c199db01-0a8c-4199-bd10-238c56f3736c/large_1242,5
205,//avatars.mds.yandex.net/get-realty-offers/8332981/1bf0aa8f-672e-4335-b9a4-354cb39eac63/large_1242,5
206,//avatars.mds.yandex.net/get-realty-offers/12862153/771d86bb-bdbc-42cd-bd25-bfbcb71f2cca/large_1242,5
207,//avatars.mds.yandex.net/get-realty-offers/13816893/c8aa198f-8361-4cd6-af7e-41419dde0133/large_1242,5
208,//avatars.mds.yandex.net/get-realty-offers/8332981/523f3c57-fac3-4aa4-963e-ba3428e530cf/large_1242,5
209,//avatars.mds.yandex.net/get-realty-offers/11909646/9e09144f-f948-45fb-8ab6-34954f80c364/large_1242,5
210,//avatars.mds.yandex.net/get-realty-offers/13816893/e21c84a7-443e-481c-a77e-54a136981684/large_1242,5
211,//avatars.mds.yandex.net/get-realty-offers/13100417/e12c66b2-3086-49e6-8cd8-2b951c164608/large_1242,4
212,//avatars.mds.yandex.net/get-realty-offers/13053830/820c30c8-4c60-45dc-b70a-5e147be216c0/large_1242,4
213,//avatars.mds.yandex.net/get-realty-offers/11909646/f76eae07-72ed-456d-9be2-1abdb5bdf633/large_1242,5
214,//avatars.mds.yandex.net/get-realty-offers/13745223/39502b66-053a-4613-9abf-86455e3c16c7/large_1242,5
215,//avatars.mds.yandex.net/get-realty-offers/15216618/b5ded447-1076-41cb-b035-9eaa6d1fbc88/large_1242,4
216,//avatars.mds.yandex.net/get-realty-offers/11502720/c4b0fff3-2efa-49a8-8c08-33f696769c54/large_1242,5
217,//avatars.mds.yandex.net/get-realty-offers/14785354/5e323580-06fd-49fa-b386-02fdf7ca15ba/large_1242,4
218,//avatars.mds.yandex.net/get-realty-offers/13816893/33420e76-cb6f-4955-a842-f18061a8cb32/large_1242,5
219,//avatars.mds.yandex.net/get-realty-offers/13732537/ee8b99d4-fd5f-4b12-86cf-d68ef37854a7/large_1242,4
220,//avatars.mds.yandex.net/get-realty-offers/11484904/1bfc790e-15c3-43d4-992e-d29ef7a8ef35/large_1242,4
221,//avatars.mds.yandex.net/get-realty-offers/14216631/a8266edc-1e0d-494f-9755-0931505bb0ce/large_1242,4
222,//avatars.mds.yandex.net/get-realty-offers/10159064/f9beae27-9263-4df3-a199-3798f7ecfcae/large_1242,4
223,//avatars.mds.yandex.net/get-realty-offers/14385517/9987614e-d424-45df-a067-c0ddcd4b03df/large_1242,4
224,//avatars.mds.yandex.net/get-realty-offers/11491758/4c661be4-ffd4-42ab-af6e-42e5479d4c8f/large_1242,4
